Letter,Drug Name,Price (₺),Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
M,MONODOKS 100 MG 14 KAPSUL,"81,67",Yes,No,doksisiklin hiklat,J01AA02,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525151469,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
M,MONODUR 60 MG UZATILMIS ETKILI ( DURULES ) TABLET (30 TABLET),"225,31",Yes,No,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,8699809018785,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,"MONOHIS % 0.15 BURUN SPREYI, COZELTI (30 ML)","575,61",Yes,No,azelastin -nazal,R01AC03,Beyaz Reçete ile satılır.,HUMANİS SAĞLIK ANONİM ŞİRKETİ,8680760540088,14 Kasım 2025,,"Sprey formu, etkilenen bölgeye belirtilen mesafeden püskürtülerek kullanılır. Göz ve mukozalara temas ettirilmemelidir.",
M,MONOKET 20 MG 20 TABLET,"163,33",Yes,No,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587011039,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOKET 40 MG 20 TABLET,"113,62",Yes,No,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587011046,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOKET LONG 50 MG DEGISTIRILMIS SALIMLI SERT KAPSÜL (20 KAPSUL),"171,19",Yes,No,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587171054,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
M,MONOLONG 40 MG MIKROPELLET KAPSUL,"113,62",Yes,Yes,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543170022,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
M,MONOLONG 60 MG MIKROPELLET KAPSUL,"126,56",Yes,No,isosorbid-5-mononitrat,C01DA14,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543170015,14 Kasım 2025,,"Kapsüller genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Açılması veya çiğnenmesi önerilmez.",
M,MONOPRIL 10 MG 28 TABLET,"113,31",Yes,No,fosinopril,C09AA09,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525016720,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOPRIL 20 MG 28 TABLET,"230,93",Yes,No,fosinopril,C09AA09,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525017154,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,"MONOPRIL PLUS 10 MG/12,5 MG 28 TABLET","111,99",Yes,No,fosinopril hctz,C09BA09,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525016744,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,"MONOPRIL PLUS 20 MG/12,5 MG 28 TABLET","237,31",Yes,No,fosinopril hctz,C09BA09,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525016751,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOTONE %20 KREM,"6.027,38",Yes,No,monobenzon,D11AX13,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708350108,14 Kasım 2025,,"Krem formu, etkilenen bölgeye ince bir tabaka halinde sürülerek kullanılır. Kullanım öncesi bölge temiz ve kuru olmalıdır.",
M,MONOVAS 10 MG 30 TABLET,"171,30",Yes,No,amlodipin,C08CA01,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541012010,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOVAS 10 MG 90 TABLET,"372,37",Yes,No,amlodipin,C08CA01,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541012126,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOVAS 5 MG 30 TABLET,"84,12",Yes,No,amlodipin,C08CA01,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541012119,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOVAS 5 MG 90 TABLET,"171,19",Yes,No,amlodipin,C08CA01,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541012027,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONOVIT B12 1000 MCG/1 ML IM 5 AMPUL,"105,68",Yes,No,vitamin b12,B03BA01,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828750314,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
M,MONOVIT D3 300.000 IU/ML I.M./ORAL COZELTI (1 AMPUL),"43,68",Yes,No,vitamin d3,A11CC05,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828750277,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,"MONOVIT D3 50.000 IU/15 ML ORAL DAMLA, COZELTI (15 ML)","80,59",Yes,No,vitamin d3,A11CC05,Beyaz Reçete ile satılır.,KOÇAK FARMA İLAÇ VE KİMYA SANAYİ A.Ş.,8699828590026,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MONTAIR 10 MG/5 MG FILM KAPLI TABLET (30 TABLET),"250,90",Yes,No,levosetirizin + montelukast,R03DC03a,Beyaz Reçete ile satılır.,GENVEON İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699293097006,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONTENIDON 200 MG FILM KAPLI TABLET (252 FILM KAPLI TABLET),"20.712,10",Yes,No,pirfenidon,L04AX05,Kisitlanmiş Beyaz Reçete ile satılır.,MONTERO İLAÇ VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,8680835090128,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONTENIDON 600 MG FILM KAPLI TABLET (120 FILM KAPLI TABLET),"29.541,44",Yes,No,pirfenidon,L04AX05,Kisitlanmiş Beyaz Reçete ile satılır.,MONTERO İLAÇ VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,8680835090135,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MONUROL 3 G GRANUL ICEREN SASE (1 SASE),"113,62",Yes,No,fosfomisin,J01XX01,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569240266,14 Kasım 2025,,Toz formu genellikle su ile karıştırılarak içilir veya yara bakımında kullanılır. Paket üzerindeki talimatlara göre hazırlanmalıdır.,
M,MOPEM 1 GR IV ENJEKTABL TOZ ICEREN 1 FLAKON,"489,72",Yes,No,meropenem,J01DH02,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814270536,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOPEM 500 MG IV ENJEKTABL TOZ ICEREN 1 FLAKON,"309,70",Yes,No,meropenem,J01DH02,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814270529,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORESERC 16 MG 30 TABLET,"136,35",Yes,No,betahistin dihidroklorid,N07CA01,Beyaz Reçete ile satılır.,HELBA İLAÇ İÇ VE DIŞ SANAYİ TİCARET ANONİM ŞİRKETİ,8680008010038,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORESERC 24 MG 30 TABLET,"113,62",Yes,No,betahistin dihidroklorid,N07CA01,Beyaz Reçete ile satılır.,HELBA İLAÇ İÇ VE DIŞ SANAYİ TİCARET ANONİM ŞİRKETİ,8680008010014,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORESERC 24 MG TABLET (60 TABLET),"129,78",Yes,No,betahistin dihidroklorid,N07CA01,Beyaz Reçete ile satılır.,HELBA İLAÇ İÇ VE DIŞ SANAYİ TİCARET ANONİM ŞİRKETİ,8680008000008,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA 15 MG 30 TABLET,"239,88",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680010021,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA 30 MG 30 TABLET,"269,92",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680010038,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA CR 100 MG 20 FILM TABLET,"421,61",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680030111,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA CR 15 MG 20 FILM TABLET,"149,52",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680030081,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA CR 30 MG 20 FILM TABLET,"171,19",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680030098,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MORFIA CR 60 MG 20 FILM TABLET,"252,85",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,İLKO İLAÇ SAN. VE TİC. A.Ş.,8699680030104,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,"MORFIN HIDROKLORUR 0,01 GR/1 ML 1MLx10 AMPUL","113,62",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750690,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
M,"MORPHINE HCL 0,01 GR 10 AMPUL","113,62",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750061,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
M,"MORPHINE HCL 0,02 GR 5 AMPUL","79,39",Yes,No,morfin,N02AA01,Kirmizi Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750078,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
M,MOTILIUM 1 MG/ML ORAL SUSPANSIYON (200 ML),"81,85",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,JOHNSON AND JOHNSON SIHHİ MALZEME SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699593701054,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOTILIUM 10 MG 21 FILM TABLET,"51,03",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,JOHNSON AND JOHNSON SIHHİ MALZEME SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8699593095382,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOTIS 1 MG/ML ORAL SUSPANSIYON (200 ML),"78,26",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525707734,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOTIS 10 MG 21TABLET,"74,58",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,DEVA HOLDİNG ANONİM ŞİRKETİ,8699525019943,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOTIVAL 100 MG 15 TABLET,"113,62",Yes,No,nimesulid,M01AX17,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578012700,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXACIN 400 MG 7 FILM TABLET,"229,93",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844090647,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXACIN 400 MG/250 ML IV INF. ICIN COZELTI ICEREN 1 FLAKON,"423,08",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,VEM İLAÇ SAN. VE TİC. ANONİM ŞİRKETİ,8699844690816,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOXAFLOX 5MG/ML GOZ DAMLASI,"94,76",Yes,No,moksifloksasin -oftalmik,S01AX22,Beyaz Reçete ile satılır.,ROMPHARM İLAÇ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,8681176314072,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.",
M,"MOXAGUT % 0,5 GOZ DAMLASI. COZELTI (5 ML)","88,97",Yes,No,moksifloksasin -oftalmik,S01AX22,Beyaz Reçete ile satılır.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,8699569610465,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,"MOXAI %0,5 GOZ DAMLASI","94,37",Yes,No,moksifloksasin -oftalmik,S01AX22,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514610144,14 Kasım 2025,,"Göz damlası formu, göz kapağı altına damlatılarak kullanılır. Kullanım öncesi eller yıkanmalı ve damlalık göze değdirilmemelidir.",
M,MOXAI 400 MG 7 FILM TABLET,"257,12",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514090311,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXDAY 400 MG 5 FILM TABLET,"171,19",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881090257,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXDAY 400 MG 7 FİLM TABLET,"257,12",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881090264,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXHEL 400 MG/250 ML IV INFUZYON ICIN COZELTI ICEREN FLAKON (250 ML FLAKON),"353,10",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,HELBA İLAÇ İÇ VE DIŞ SANAYİ TİCARET ANONİM ŞİRKETİ,8680008770031,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,"MOXIBIEM %0,5 GOZ DAMLASI, COZELTI","88,95",Yes,No,moksifloksasin -oftalmik,S01AX22,Beyaz Reçete ile satılır.,BİEM İLAÇ SAN. VE TİC. A.Ş.,8699702611557,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOXICUM 400 MG 7 FILM TABLET,"257,12",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199093490,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXICUM 400 MG/250 ML IV INFUZYON COZELTISI,"922,66",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199001181,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOXIDEXA 5 MG/1 MG STERIL OFTALMIK COZELTI (5 ML),"145,55",Yes,No,moksifloksasin + deksametazon,S01AX22x1,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514610236,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOXITAB 400 MG 7 FILM TABLET,"257,12",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,LİLYUM İLAÇ VE KİMYA SANAYİ TİCARET ANONİM ŞİRKETİ,8681911010023,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXITEC 400 MG 5 FILM TABLET,"171,19",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,BASEL KİMYEVİ MADDELER VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8697928090200,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOXITEC 400 MG 7 FİLM TABLET,"257,12",Yes,No,moksifloksasin,J01MA14,Beyaz Reçete ile satılır.,BASEL KİMYEVİ MADDELER VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8697928090057,14 Kasım 2025,,"Tabletler genellikle yemeklerden önce veya sonra, bol su ile bütün olarak yutulmalıdır. Çiğnenmemeli veya ezilmemelidir.",
M,MOZOBIL 20 MG/ML ENJ.COZELTI ICEREN 1 FLAKON,"96.761,93",Yes,No,pleriksafor,L03AX16,Kisitlanmiş Beyaz Reçete ile satılır.,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,8699809779174,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,"MOZOFOR 24 MG/1,2 ML S.C. ENJEKSIYONLUK COZELTI (1 ADET)","95.678,28",Yes,No,pleriksafor,L03AX16,Kisitlanmiş Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606777595,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MOZOSENT 24 MG / 1.2 ML S.C. ENJEKSIYONLUK COZELTI,"91.122,19",Yes,No,pleriksafor,L03AX16,Kisitlanmiş Beyaz Reçete ile satılır.,SENTİNUS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8681248076051,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MRSACIN 50 MG IV INFUZYON COZ. ICIN LIYOFILIZE TOZ ICEREN 10 FLAKON,"3.452,91",Yes,No,tigesiklin,J01AA12,Beyaz Reçete ile satılır.,BİEM İLAÇ SAN. VE TİC. A.Ş.,8699702775112,14 Kasım 2025,,Ampul formu genellikle kas içi veya damar içi enjeksiyon için kullanılır. Mutlaka sağlık profesyoneli tarafından uygulanmalıdır.,
M,MSFUNGIN 100 MG INFUZYONLUK COZELTI HAZIRLAMAK ICIN TOZ,"3.781,65",Yes,No,mikafungin,J02AX05,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222790143,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MSFUNGIN 50 MG INFUZYONLUK COZELTI HAZIRLAMAK ICIN TOZ,"2.344,36",No,No,mikafungin,J02AX05,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222790136,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MSGLOVIR 500 MG INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ,"357,48",Yes,No,gansiklovir,J05AB06,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222790181,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
M,MSPOS 300 MG/16.7 ML I.V. INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE,"3.859,24",Yes,No,posakonazol,J02AC04,Beyaz Reçete ile satılır.,HAVER TRAKYA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680222790150,14 Kasım 2025,,Şurup formu özellikle çocuklar ve yutma güçlüğü çeken hastalar için uygundur. Ölçekli kaşık veya şırınga ile doğru dozaj ölçülerek alınmalıdır.,
